phase,source_url,destination_url,anchor_text,link_context,http_status,final_url,chain_length,verification,rel,recommended_action
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/setup/,01Modern TypeScript setup,HTML anchor,200,https://typescript.robertdevore.com/lessons/setup/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/values-and-types/,02JavaScript values & TypeScript types,HTML anchor,200,https://typescript.robertdevore.com/lessons/values-and-types/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/functions/,03Functions & callbacks,HTML anchor,200,https://typescript.robertdevore.com/lessons/functions/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/objects-arrays-tuples/,"04Objects, arrays & tuples",HTML anchor,200,https://typescript.robertdevore.com/lessons/objects-arrays-tuples/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/narrowing/,"05Unions, literals & narrowing",HTML anchor,200,https://typescript.robertdevore.com/lessons/narrowing/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/interfaces-and-aliases/,06Interfaces & type aliases,HTML anchor,200,https://typescript.robertdevore.com/lessons/interfaces-and-aliases/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/errors-and-null/,07Errors & nullable values,HTML anchor,200,https://typescript.robertdevore.com/lessons/errors-and-null/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/builds/data-utility/,Build 1: command-line data utility,HTML anchor,200,https://typescript.robertdevore.com/builds/data-utility/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/structural-typing/,08Structural typing & assignability,HTML anchor,200,https://typescript.robertdevore.com/lessons/structural-typing/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/any-unknown-never-void/,"09any, unknown, never & void",HTML anchor,200,https://typescript.robertdevore.com/lessons/any-unknown-never-void/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/assertions-const-satisfies/,"10Assertions, as const & satisfies",HTML anchor,200,https://typescript.robertdevore.com/lessons/assertions-const-satisfies/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/generics/,11Generics & type relationships,HTML anchor,200,https://typescript.robertdevore.com/lessons/generics/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/keyof-typeof-indexed-access/,"12keyof, typeof & indexed access",HTML anchor,200,https://typescript.robertdevore.com/lessons/keyof-typeof-indexed-access/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/mapped-types/,13Mapped types,HTML anchor,200,https://typescript.robertdevore.com/lessons/mapped-types/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/conditional-types/,14Conditional types & infer,HTML anchor,200,https://typescript.robertdevore.com/lessons/conditional-types/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/template-literal-types/,15Template literal types,HTML anchor,200,https://typescript.robertdevore.com/lessons/template-literal-types/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/exhaustiveness/,16Discriminated unions & exhaustiveness,HTML anchor,200,https://typescript.robertdevore.com/lessons/exhaustiveness/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/variance/,17Variance & function compatibility,HTML anchor,200,https://typescript.robertdevore.com/lessons/variance/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/builds/library-cli/,Build 2: reusable library & CLI,HTML anchor,200,https://typescript.robertdevore.com/builds/library-cli/,0,local target + fragment,,
after,https://typescript.robertdevore.com/lessons/structural-typing/,https://typescript.robertdevore.com/lessons/tsconfig/,18Configuring TypeScript,HTML anchor,200,https://typescript.robertdevore.com/lessons/tsconfig/,0,local target + fragment,,
